reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_name,cleaned_content,review_length,issue_type,is_fake
e118c536-4bb3-43f7-8f61-2f5735d8a902,Trymore T Chikowa,https://play-lh.googleusercontent.com/a/ACg8ocIWJLTqeXytXdqgfXX83BNRaADu8uaV0gd2xxtH-7IQZOYu2A=mo,I'm impressed very good,5,0,8.93.1,2025-10-04 05:40:14,,,8.93.1,PayPal,Im impressed very good,22,Positive,False
cb271665-b007-4f21-a459-7cbeae1ea1d6,Dada 05,https://play-lh.googleusercontent.com/a/ACg8ocIHbZWK7_anFBHJdkyvYn9OaLKmyzQtUgXZDB3w5Y8EvICtDg=mo,this app is very frustrating and bad features of this app and customer support have not in this application,1,0,,2025-10-04 04:57:36,,,,PayPal,this app is very frustrating and bad features of this app and customer support have not in this application,107,Positive,False
31116a38-070d-4299-84e6-bfb826d6ee23,Paul Alborough,https://play-lh.googleusercontent.com/a-/ALV-UjUmAToJ0-D3vGp3Y3MKG3exo6A0n5RQUmen4Qz4dq_pB_6gR_wn1w,"Just updated my App and now isn't working, it just keeps taking me back to this page. Well done PayPal 🤬",1,0,8.93.1,2025-10-04 04:22:59,,,8.93.1,PayPal,"Just updated my App and now isnt working, it just keeps taking me back to this page. Well done PayPal",101,Positive,False
7a2144cf-a778-4309-a7b2-ff2630c2a4e4,Mercury Lotus,https://play-lh.googleusercontent.com/a-/ALV-UjV4hwbjr8l2eZcSKgdr2_BEV2PsFJvmRHqMQ0WcwDPCtsVbMzaQBw,"I have not been able to transfer my 36 dollars out of my account to my card in about a week now. I have repeatedly tried to transfer it with different cards, went and updated all my apps, edited settings, I even tried to switch devices and I STILL CANNOT TRANSFER OUT MY MONEY. PLEASE FIX THIS!!!! I've done all the things to try and fix what's wrong, so this is my last resort.",1,3,8.93.1,2025-10-04 04:07:48,,,8.93.1,PayPal,"I have not been able to transfer my 36 dollars out of my account to my card in about a week now. I have repeatedly tried to transfer it with different cards, went and updated all my apps, edited settings, I even tried to switch devices and I STILL CANNOT TRANSFER OUT MY MONEY. PLEASE FIX THIS!!!! Ive done all the things to try and fix whats wrong, so this is my last resort.",376,Positive,False
3c9a7c81-5dae-46fe-b02c-4f4ceecab76c,ted barlow jr,https://play-lh.googleusercontent.com/a-/ALV-UjUjVx2wN1LIYEA0_eMUmIqyfuouSDihNNprCQ1_V6qudM_VUpe8,deposit issues with all my cash and with the store cash deposit,1,0,8.90.1,2025-10-04 03:10:39,,,8.90.1,PayPal,deposit issues with all my cash and with the store cash deposit,63,Positive,False
229f6032-1abf-4184-a51d-3e7ec0407196,aurelio flores balderas,https://play-lh.googleusercontent.com/a-/ALV-UjWJVyyxkNv3WHaVwsH82IvmhW8SQSozpmlLbY0g5D9PJ1x32LXC,pre-authorization holds take forever to come back,2,0,8.93.1,2025-10-04 01:57:48,,,8.93.1,PayPal,preauthorization holds take forever to come back,48,Positive,False
df0e3e23-9c32-44c6-af7d-a22a6438ab90,Kern Star,https://play-lh.googleusercontent.com/a-/ALV-UjVWZx4gdex3F7X9_cNB-lcWT1kKeB3dWNR21GGhNTRg40vWwMWd,Trying to send my father rent. It didn't work. Yall took a cut. Over $20!!!!,1,0,8.93.1,2025-10-04 01:47:07,,,8.93.1,PayPal,Trying to send my father rent. It didnt work. Yall took a cut. Over 20!!!!,74,Positive,False
58f1a1d4-ad31-49c7-bcfc-5732734d99a6,Yolanda Belmonte,https://play-lh.googleusercontent.com/a-/ALV-UjUshGB0J6CTMRlezDG2h_h-UPZtWPEsUDjjMlkEY_ZhXFZ4E5Q,it took me 3 hours to get it thru!!,1,0,8.93.1,2025-10-04 01:37:01,,,8.93.1,PayPal,it took me 3 hours to get it thru!!,35,Positive,False
60703cc8-fc37-4736-9ad7-296d915a22af,"Mr. Justin Daniel Tessier-Ray, Ray.",https://play-lh.googleusercontent.com/a-/ALV-UjXDpUpksh9LmVheslQm_egBeAQYEtbPBOpBKbxt5VLsDMqIxfc,awesome app thanks for the app luv it cheers 🍻 👏 ✌ 👍 😀 😘 🍻 👏 ✌ 👍,5,0,8.93.1,2025-10-04 01:24:59,,,8.93.1,PayPal,awesome app thanks for the app luv it cheers,44,Positive,False
63fea893-db62-4221-91ae-cd2cc09f7b4f,Jasper Nisbet (Zephyr),https://play-lh.googleusercontent.com/a-/ALV-UjUkLTJ6IMJ6jABIUQ9ZkD3GeQt4v6Wazxmhoh0qGEIJOJwxHVg,Its saying when I go to create my account that there's no internet connection when there is because I booted up a game that required a strong internet connection and it loaded in almost instantly,1,0,8.93.1,2025-10-04 01:17:42,,,8.93.1,PayPal,Its saying when I go to create my account that theres no internet connection when there is because I booted up a game that required a strong internet connection and it loaded in almost instantly,194,Usability,False
6e1db02f-e56e-4013-9ec0-ca779a18ffcd,Patrick Reynolds,https://play-lh.googleusercontent.com/a/ACg8ocJXZf3meQtc9vgCUHbxBBWGPTIbxatQlpBeT7aUTxcrL1NrJA=mo,trying to resolve a problem .getting nowhere. just ordered a tyre inflator. £40 40p. been charged for a second one for £70 97p I did not order. tried on help line got nowhere. neen help.,5,1,8.93.1,2025-10-04 01:00:55,,,8.93.1,PayPal,trying to resolve a problem .getting nowhere. just ordered a tyre inflator. 40 40p. been charged for a second one for 70 97p I did not order. tried on help line got nowhere. neen help.,184,Positive,False
b2dcc784-9302-45f8-8f00-703acfc63b3e,Dak446,https://play-lh.googleusercontent.com/a-/ALV-UjXPtXnzv7WvhKdZsJKDU_Aw6sSDrz8qqcL_2vSRiZRdDxnYQ_dL,"the current UI doesnt have a tab for balance, or money transfer, so i cant access my funds at all. this is dumb",2,1,8.93.1,2025-10-04 00:46:31,,,8.93.1,PayPal,"the current UI doesnt have a tab for balance, or money transfer, so i cant access my funds at all. this is dumb",111,Usability,False
93025a80-5deb-4551-a98a-8345dce4db0a,Victormanuel Martinez,https://play-lh.googleusercontent.com/a/ACg8ocJEM024KENTO5K1Wcu5yKN9QuVJkrf8xTss9ccyyb-3Rh3s3Q=mo,this app is helpful and safe 🙏,5,0,8.93.1,2025-10-04 00:40:28,,,8.93.1,PayPal,this app is helpful and safe,28,Positive,False
3003edd1-1b27-4542-93f5-9057df92c198,Nater Bator,https://play-lh.googleusercontent.com/a/ACg8ocJkt5JxUSEuQDewonHK7xswyelDH4NTfr2MqsWw_JLsbYt9sg=mo,getting worse and worse to use. fees. blocking crypto transfers for 48 hrs for no reason. Just becoming a hassle to deal with.,1,1,8.90.1,2025-10-04 00:28:52,,,8.90.1,PayPal,getting worse and worse to use. fees. blocking crypto transfers for 48 hrs for no reason. Just becoming a hassle to deal with.,126,Positive,False
50872949-90a6-4e27-a0e8-a3d09706b91d,Ron Thomas,https://play-lh.googleusercontent.com/a-/ALV-UjVQ9xdBJM9Yx2tWqDR_oH89K3JsjZmfRoy3mZ--yHcaGV6W_vA,difficult and frustrating!!! example login using email oh that did not work! now option login using phone # oh that did not work so create password oh that did not work - forget it uninstall app,2,1,,2025-10-04 00:15:21,,,,PayPal,difficult and frustrating!!! example login using email oh that did not work! now option login using phone oh that did not work so create password oh that did not work forget it uninstall app,190,Usability,False
f9798ddf-5007-4943-ba01-a9ac93f9bacb,Alvin,https://play-lh.googleusercontent.com/a-/ALV-UjXlZLQEpvHa7gPm6YN3DFZmc6SpSA4C1XP2V5pqMzgazmMWtCE,this is worse than an ATM machine every time I send somebody money or pay for something they charge charge charge charge charge other than that it's okay and secure,3,1,8.93.1,2025-10-03 23:50:49,,,8.93.1,PayPal,this is worse than an ATM machine every time I send somebody money or pay for something they charge charge charge charge charge other than that its okay and secure,163,Positive,False
0606162f-ad09-4a04-9794-f340bfcaa9a7,Johnny Rivas,https://play-lh.googleusercontent.com/a-/ALV-UjWd_cqVpC-jjZTs3vkb7TrXPhUY7gC1SqBt_gw2LTmIxFas7nCSlQ,consistent and reliable I've had a business account with PayPal for several years now and like all relationships we have had our differences. But in the end they have always taken care of me. They are established in the online banking world and I can't see my long term goals without them in my wallet.,5,0,8.93.1,2025-10-03 23:49:52,,,8.93.1,PayPal,consistent and reliable Ive had a business account with PayPal for several years now and like all relationships we have had our differences. But in the end they have always taken care of me. They are established in the online banking world and I cant see my long term goals without them in my wallet.,300,Positive,False
a7c6e428-bf9d-4412-8ec1-20869957a987,Michael Lamar Lundy Johnson sr,https://play-lh.googleusercontent.com/a/ACg8ocKZALkvY_QPC7Vhb9nE9csV4KahJRNjmNr2rG5vvgOiYs0lpeY=mo,retrieve data for US currency,5,0,8.93.1,2025-10-03 23:22:13,,,8.93.1,PayPal,retrieve data for US currency,29,Positive,False
c4a9a3a0-88a4-4cdb-a240-17caa8beff7c,Yolanda Peoples,https://play-lh.googleusercontent.com/a-/ALV-UjUayjlEoary6uKoia4cWHTIDmPz5gHC2NKCZ9ts8PDaA5HLqr6I,I can no longer make payments on the app,1,1,8.93.1,2025-10-03 23:20:57,,,8.93.1,PayPal,I can no longer make payments on the app,40,Positive,False
a6c50cad-a902-4dd3-a422-45423258255e,Sabelo,https://play-lh.googleusercontent.com/a-/ALV-UjXt5BbVJBMp9QR1PIh29NiXqNLx0zqRx2IJbGV90QAaj4dhdVoz,have no access to the app but I just downloaded it,1,0,,2025-10-03 22:07:33,,,,PayPal,have no access to the app but I just downloaded it,50,Positive,False
68a8eecb-477d-491c-a82d-f4c17506dc7a,C.R. Oakton,https://play-lh.googleusercontent.com/a-/ALV-UjXVnGFsKeKmYcg9llyE9pV61b_sjdz7TDBKnFQBhITgTOehJWA,absolutely Horrendous rubbish the home page is the worst.,1,1,,2025-10-03 22:06:23,,,,PayPal,absolutely Horrendous rubbish the home page is the worst.,57,Positive,False
937a21a5-0d7f-49b0-be86-f3dcfa413ae3,Cindy Sexton,https://play-lh.googleusercontent.com/a-/ALV-UjWg6U1FasXFAmIQFWMLTwuxjVlYtRSMllWgTw9aN0IVgeiGNEEwew,"Easy to use, able to find people easily. Get monthly reports. Get notifications when something is done on my account.",5,0,8.93.1,2025-10-03 22:05:51,,,8.93.1,PayPal,"Easy to use, able to find people easily. Get monthly reports. Get notifications when something is done on my account.",117,Positive,False
9ecad1c9-7808-428c-9685-af5532711271,Jeremy & Gina Landin,https://play-lh.googleusercontent.com/a-/ALV-UjVB9nqEuDRTx0foQ5cCRWlcR8gT-HWOfJhKcGHZ3crpUmvB6RI,super easy to setup an account. once my bank stuff was linked it was mins and business was handled!,5,0,,2025-10-03 22:05:34,,,,PayPal,super easy to setup an account. once my bank stuff was linked it was mins and business was handled!,99,Positive,False
80b4565c-4e6b-464d-82d0-9b5200e3e88a,Shannon Andrade,https://play-lh.googleusercontent.com/a/ACg8ocLKmO3xS19cLtUhl5DJgRSdMz8UC5yg9MLhldq_wCdJcopb1w=mo,INVOICES SYSTEM IS BROKE ON ACCOUNT SINCE UPDATE. Unable to pay any invoices on account in 2 weeks they have no idea what the problem is and have got me banned from 2 long time accounts...,1,0,,2025-10-03 21:54:10,,,,PayPal,INVOICES SYSTEM IS BROKE ON ACCOUNT SINCE UPDATE. Unable to pay any invoices on account in 2 weeks they have no idea what the problem is and have got me banned from 2 long time accounts...,188,Positive,False
b4e7ceea-acd6-417a-84eb-70ebf44588f0,Michelle Fore,https://play-lh.googleusercontent.com/a-/ALV-UjW0w3gWCuP-TYRAQrG7hJfI_VMcK55Pf1U3IZq_4LVqDLqnW5n3og,love this app very helpfull.,5,0,8.93.1,2025-10-03 21:50:20,,,8.93.1,PayPal,love this app very helpfull.,28,Positive,False
fad56e8f-5213-4afd-82f6-7ea319bc1872,James Andrew Morrison,https://play-lh.googleusercontent.com/a-/ALV-UjWBSbjJcyyv5prrlYfMU8Icmu6DT1lFxX4e_MxFhP03zrYAHdU6,great app. very intuitive,5,0,8.93.1,2025-10-03 21:23:28,,,8.93.1,PayPal,great app. very intuitive,25,Usability,False
a16a6689-0cfb-4bc6-82ee-ecbd35b5c1e0,Glen Fleharty,https://play-lh.googleusercontent.com/a-/ALV-UjUE_NGivbh_Bfu1b1nTBaY4vKMMWZlE3qC94zfBUPYCwtV9HKvf,"The app has been much improved, I use it daily!",5,0,8.93.1,2025-10-03 21:08:46,,,8.93.1,PayPal,"The app has been much improved, I use it daily!",47,Positive,False
e1082c26-f259-4c86-a29d-937affa9f0b0,polly Payne,https://play-lh.googleusercontent.com/a/ACg8ocLGwqUGYt5vNkbtpx5Haw-9YfSyTXToUm21YxXX9zf5r0Bb68g=mo,it charged me $ 18.00 instead of depositing the money.,1,1,,2025-10-03 21:06:52,,,,PayPal,it charged me 18.00 instead of depositing the money.,52,Positive,False
bd538646-72b3-4ca3-984c-af3a466811c0,Danica Bello,https://play-lh.googleusercontent.com/a-/ALV-UjVTwa2lihBWqGy1Zrnjx2p147uJuk0p20XJE53PUgg5K1dwWTHz,"Paypal deleted account right after sending the requirements needed even though they were all legit. It also takes balance, a debt even though there's no transaction made. In short, you're indebted even though you didn't acquire any. Fix your systems, bruh.",1,1,8.77.1,2025-10-03 21:01:37,,,8.77.1,PayPal,"Paypal deleted account right after sending the requirements needed even though they were all legit. It also takes balance, a debt even though theres no transaction made. In short, youre indebted even though you didnt acquire any. Fix your systems, bruh.",253,Usability,False
b57fd1d3-6017-483e-a3d6-948768cedfbb,Soo B,https://play-lh.googleusercontent.com/a/ACg8ocIHyXwYaaobx1844ex70I01eYRya_slCWqFv2FU1bCwXtb7s9qZ=mo,Stop telling me my address is wrong when you are the ONLY institution not to accept my new postcode. This is very much a you problem.,1,1,8.93.1,2025-10-03 20:54:28,,,8.93.1,PayPal,Stop telling me my address is wrong when you are the ONLY institution not to accept my new postcode. This is very much a you problem.,133,Positive,False
d849b363-ca6b-4e43-8c30-869a4a0d5ea7,Meng Vang,https://play-lh.googleusercontent.com/a/ACg8ocIAlxNJ1a4G7YgXaP-yrtXeAXew_zhwK7Ohs-66FCpy6yA9mta8=mo,"Buying crypto through PayPal is easy, but transferring it out has been a frustrating nightmare. Twice my withdrawals were blocked for 7 days, leaving me without access and no clear explanation. The first customer service rep was fantastic and helpful. The second was clueless, unhelpful, and dismissive. Blocking withdrawals without answers is unacceptable. It is far easier, faster, and more reliable to buy crypto through major exchanges.",1,3,8.93.1,2025-10-03 20:42:27,,,8.93.1,PayPal,"Buying crypto through PayPal is easy, but transferring it out has been a frustrating nightmare. Twice my withdrawals were blocked for 7 days, leaving me without access and no clear explanation. The first customer service rep was fantastic and helpful. The second was clueless, unhelpful, and dismissive. Blocking withdrawals without answers is unacceptable. It is far easier, faster, and more reliable to buy crypto through major exchanges.",440,Positive,False
e3a27751-9ac0-4398-88c5-56acb43959f0,Holly Ewing,https://play-lh.googleusercontent.com/a-/ALV-UjX__U0J75KweVOUC7lUzv44gmOceiSjmijm7r7NBSHbWzCHpyRV,I've been using PayPal for years and I love it!,5,0,8.92.1,2025-10-03 20:14:00,,,8.92.1,PayPal,Ive been using PayPal for years and I love it!,46,Positive,False
59c60b41-eec2-4fdf-bedf-02ad097f5c12,Jeremy Moore,https://play-lh.googleusercontent.com/a-/ALV-UjXxW6ni4GYiAfLbK9qiGh6RoUBNLZriaf-Fpq1oLkW80YMWqWCwpw,"There are faster, easier, less complicated, less fees for everything banking apps and tools. Don't waste your time or money on this app unless you have no choice.",1,1,8.93.1,2025-10-03 20:00:50,,,8.93.1,PayPal,"There are faster, easier, less complicated, less fees for everything banking apps and tools. Dont waste your time or money on this app unless you have no choice.",161,Positive,False
2560824d-fcf9-45f2-bda2-65d77beb586a,theejmaenpaa,https://play-lh.googleusercontent.com/a/ACg8ocK7knkbGsEjNFMUdLe4N-FD4TUAJS2Jp_3zj_NdGj2Hv0edfg=mo,when it works it's fine.. lately whenever I go to make a payment or check my PayPal credit it takes 20 times of trying to open the PayPal Credit section and closing the app before it will finally let me in..,3,1,8.93.1,2025-10-03 19:37:45,,,8.93.1,PayPal,when it works its fine.. lately whenever I go to make a payment or check my PayPal credit it takes 20 times of trying to open the PayPal Credit section and closing the app before it will finally let me in..,206,Positive,False
dadd2f39-c582-4113-afa4-d63db2cddd10,nicholas goulden,https://play-lh.googleusercontent.com/a-/ALV-UjWlg-I7d73K-VZlvwpoD_Ae7oAT3XAuZWNsiCwMUP4-yfccfg4U,Another update but no real improvement,1,1,8.80.0,2025-10-03 19:36:21,,,8.80.0,PayPal,Another update but no real improvement,38,Positive,False
7bff0da3-e8e4-4f8a-b9e7-d92ec8d53cc8,Adam Ahmad,https://play-lh.googleusercontent.com/a/ACg8ocKVI7OYlJPll1kEi2utsWIzoaVT3iGi3S--b-YRMMX72C-SnA=mo,I really like the app but once I opened it before,5,0,,2025-10-03 19:23:11,,,,PayPal,I really like the app but once I opened it before,49,Positive,False
ae07a1cd-f376-48f9-b13d-6d50e61b5c44,Richard Blue,https://play-lh.googleusercontent.com/a-/ALV-UjUwcL3KmFbGcjVCnYlVPG-0B9FLkI41K6TWiSPttbPrJ1dItttg,Great for sending gifts to family and friends.,5,0,8.93.1,2025-10-03 19:18:54,,,8.93.1,PayPal,Great for sending gifts to family and friends.,46,Positive,False
ab94515c-8ea0-4059-a9a9-08ca6662420a,Angela Colley,https://play-lh.googleusercontent.com/a/ACg8ocJobWWn_ZS97Fn222sRUDBf2FsnrIQUxVlYfkLhBSjeuluPWg=mo,good app for the use you get...,5,0,8.93.1,2025-10-03 19:03:10,,,8.93.1,PayPal,good app for the use you get...,31,Positive,False
aed1627c-6393-4930-952d-d520e07d9560,Janet Gingerich,https://play-lh.googleusercontent.com/a-/ALV-UjXiJUNAbvKpjyVVAw-vmJhWAAhFceFdp8ggySm2YHnlqbcXS8fWKw,So easy and convenient,5,0,,2025-10-03 18:51:18,,,,PayPal,So easy and convenient,22,Positive,False
218ae369-2f88-4cbd-a926-dc6709fa43e8,Bob Cook,https://play-lh.googleusercontent.com/a-/ALV-UjXKQUB935SxrVpA9nVuLztMeStr50iO_Mp4zwNd-5LR8H0tyaZ_,straightforward and safe transfer of monies.,5,0,8.92.1,2025-10-03 18:49:40,,,8.92.1,PayPal,straightforward and safe transfer of monies.,44,Positive,False
378a4030-b788-4e53-9281-a1e68bdcba6e,Boom,https://play-lh.googleusercontent.com/a/ACg8ocLLuD1DxJ8TV57lIzvOqKJ31XVQ1x693gWsVdOqdsdia1a78A=mo,not showing pay in 4 anymore please add back,1,0,8.93.1,2025-10-03 18:21:28,,,8.93.1,PayPal,not showing pay in 4 anymore please add back,44,Positive,False
c6fdcafb-1212-4186-8529-e1ad3f42568a,Luwoye Ayoka,https://play-lh.googleusercontent.com/a/ACg8ocK_36WOdOvPETcw_UHvPFyYe2l9rAZu3gnOv_-I3Bs2uUBVIw=mo,This app is one of the best app,5,0,,2025-10-03 18:11:03,,,,PayPal,This app is one of the best app,31,Positive,False
559c5f71-58e9-4328-ae3a-1d1dd94ef438,Paul Kershaw,https://play-lh.googleusercontent.com/a/ACg8ocI0BA25qCXt8XQCX_DgRrzT690YOAcU27-DURTFLoGfkvAwPA=mo,won't open when updated,1,0,8.93.1,2025-10-03 18:07:31,,,8.93.1,PayPal,wont open when updated,22,Positive,False
42d0443c-4681-4e03-98b0-72779e72bba5,Véronique Monette,https://play-lh.googleusercontent.com/a-/ALV-UjVdoEh4Wieya5UYYyPhgcXpC7VzguGceFCjtIWne5TdyEw75Reu,"Someone have been hacking my account , trying to take 3× 600$ from my bank account . I've contacted paypal to cancel the pending transfert , they told me they can't cancel it because its in pending , and to just put back the money in my bank account when its gonna be on my paypal , without trying to protect my account or my money . If someone its on my paypal account , I don't want any of my bank account money on it!! Do better , your firewall are weak and its people money you are playing with",1,0,8.93.1,2025-10-03 17:53:33,,,8.93.1,PayPal,"Someone have been hacking my account , trying to take 3 600 from my bank account . Ive contacted paypal to cancel the pending transfert , they told me they cant cancel it because its in pending , and to just put back the money in my bank account when its gonna be on my paypal , without trying to protect my account or my money . If someone its on my paypal account , I dont want any of my bank account money on it!! Do better , your firewall are weak and its people money you are playing with",493,Positive,False
4247cf3a-7213-4296-bbd3-53fef243027d,joaomcg,https://play-lh.googleusercontent.com/a-/ALV-UjVPTGgfzx3DeJMjv9-k8uD_9bRkWTvg-GkEndMz4LIiMER5B1AoLA,does not work account locked no support. cant login all solutions go to a dead end. app is now useless,1,0,8.93.1,2025-10-03 17:40:41,,,8.93.1,PayPal,does not work account locked no support. cant login all solutions go to a dead end. app is now useless,102,Usability,False
4aee7d09-1d74-4994-be33-92f6f22d0420,stephanie swanson,https://play-lh.googleusercontent.com/a-/ALV-UjXG01Ophws1agOYTtsDtrZx_HNCX1ABq0YrRCrz5EUzMuiIcEnr,"My automatic monthly subscription which I set up to come out of PayPal Credit from the beginning (over 3 years) was, without notice, charged to a checking account I no longer use resulting in an overdraft fee. After calling PayPal I got the run-around with them taking no responsibility, claiming they had no way of filing a dispute. If a financial technology company can't honor financial agreements they should NOT be in business. They will get none of mine from here forward.",1,0,8.93.1,2025-10-03 17:32:53,,,8.93.1,PayPal,"My automatic monthly subscription which I set up to come out of PayPal Credit from the beginning over 3 years was, without notice, charged to a checking account I no longer use resulting in an overdraft fee. After calling PayPal I got the runaround with them taking no responsibility, claiming they had no way of filing a dispute. If a financial technology company cant honor financial agreements they should NOT be in business. They will get none of mine from here forward.",474,Positive,False
1ac86666-69e9-4598-ab2c-6467ad5f536c,Mohammed Rahman,https://play-lh.googleusercontent.com/a/ACg8ocLA08w-XvCPS0dDjSVNTOU1gDpwOJ1Y1amXACg5QCVUm09aZw=mo,"High fees, no support at all, every transection being flagged and delayed. every time i pay or receive any payment, It's being held by paypal for no reason. it's a nightmare to work on this app.",1,0,,2025-10-03 17:22:21,,,,PayPal,"High fees, no support at all, every transection being flagged and delayed. every time i pay or receive any payment, Its being held by paypal for no reason. its a nightmare to work on this app.",192,Positive,False
a12b44a2-d9f5-4376-b06c-371c28d215e9,Orlando brown,https://play-lh.googleusercontent.com/a/ACg8ocKD6M2cUlZtbb0x8W24mDbpc9NvH63A8dCaskHcQvJlJMzT4w=mo,I'm a little bit confused it say I have money waiting for does this mean in paypal only,5,0,8.65.0,2025-10-03 17:11:37,,,8.65.0,PayPal,Im a little bit confused it say I have money waiting for does this mean in paypal only,86,Positive,False
c52841ff-a0bf-4740-84fb-2d8cc2b16bbd,Quin splendour Gold,https://play-lh.googleusercontent.com/a/ACg8ocLZ8b5ycJw0hh7ORlpNbKclHqOFFnVN9FSa-7ekdb5Jl3YTIg=mo,I honestly don't know yet,5,0,,2025-10-03 16:49:04,,,,PayPal,I honestly dont know yet,24,Positive,False
a7872b34-9f16-489e-8ab1-a00201861df3,steve daniels,https://play-lh.googleusercontent.com/a/ACg8ocIW7VebFHv60Y3O49nq6_UiGAQoalIUjXdfs5lvjJtghb_6Og=mo,I wish I could screenshot my transactions on my secured app for Christ's sake!,4,0,8.93.1,2025-10-03 16:29:06,,,8.93.1,PayPal,I wish I could screenshot my transactions on my secured app for Christs sake!,77,Positive,False
42173930-b4b0-444b-9266-501e7761747f,Ero,https://play-lh.googleusercontent.com/a-/ALV-UjXjqPktHw-ook6a9ANGmH39PEjxd8NyD2yaXG-miV5ODgD0OqXR,do you want your money held hostage? Paypal is the app for you,1,0,,2025-10-03 16:24:53,,,,PayPal,do you want your money held hostage? Paypal is the app for you,62,Positive,False
75170251-b87d-4382-aa5a-d2bd272e8042,Samuel Farrand,https://play-lh.googleusercontent.com/a-/ALV-UjU5ADSjZMlsmeGmX5wExwFS9Ao7VSnW7mrZ20HNSwYhpMO07ggX,Never works anymore. Always boots me off after I enter 2fa code from my authenticator app and it repeats the login/2fa cycle endlessly.,1,0,8.93.1,2025-10-03 16:06:02,,,8.93.1,PayPal,Never works anymore. Always boots me off after I enter 2fa code from my authenticator app and it repeats the login2fa cycle endlessly.,134,Usability,False
f8c42578-57fa-4ff7-9a62-b4e77b729939,John Shephard,https://play-lh.googleusercontent.com/a/ACg8ocI5vtSZQKxbysykMudvWxsRkaCHPpctNJ3dhDTqGMtfumd6FQ=mo,appears to work well,5,0,8.92.1,2025-10-03 15:36:19,,,8.92.1,PayPal,appears to work well,20,Positive,False
ca0b8230-e899-44b5-9961-4336fb1fcbdf,Ajay Yadav,https://play-lh.googleusercontent.com/a-/ALV-UjXrTPwYNAe3_ug8cHfNpxP0CwhlyvX1Eqyvem5j9iue1i_QOCBL,This app not to support Nepali Number. Nepali Number is 10 digit but this app supported only 9 digit number please modify this app,1,0,8.93.1,2025-10-03 15:35:01,,,8.93.1,PayPal,This app not to support Nepali Number. Nepali Number is 10 digit but this app supported only 9 digit number please modify this app,130,Positive,False
8decbdfe-1a58-4d12-b155-97ec016d05e2,Jon “Jon Gotit” Colburn,https://play-lh.googleusercontent.com/a-/ALV-UjVR6hIHQMO1hhWnNr7WA1GIf-8XOfiCpWBNSo5w9Kv4fOXbTo_I,PayPal is always good to me !!!!,5,0,8.93.1,2025-10-03 15:30:20,,,8.93.1,PayPal,PayPal is always good to me !!!!,32,Positive,False
19a3bc18-81b3-4bcd-936f-38523d43e764,Jerry Lee,https://play-lh.googleusercontent.com/a/ACg8ocICHCKDUdJEROrODHyYOwwxNNlBmzTlObz2d-uxVikB1WxQ4Q=mo,They have made unauthorized charges to my bank account.And I do not like it.,1,0,8.93.1,2025-10-03 15:00:09,,,8.93.1,PayPal,They have made unauthorized charges to my bank account.And I do not like it.,76,Fraud,False
51f83381-010e-42e6-bed3-97824e3c219e,Ty Allen,https://play-lh.googleusercontent.com/a-/ALV-UjXpHTp0wOIGeR4qmZ0GD4DlkxbF-_gu0rkraQdO2OsDk-4Zu1pH,overall good app. Glitchy at times but nothing major.,4,0,8.93.1,2025-10-03 14:58:21,,,8.93.1,PayPal,overall good app. Glitchy at times but nothing major.,53,Positive,False
42d03411-0351-48a8-b04b-a0b8b2ccb119,Brian Hier,https://play-lh.googleusercontent.com/a-/ALV-UjXOXuxWtMWhD-GJ10lTsIbnAzr-0YAQORSL34gujYQ-znpVGkzo,the only thing I dont like is that you cant see the history of payments with someone when you go to pay them this would make paying them easier as I could reference their history as I go to pay. as if right now I have to go to my history to reference what I have been paying. which is a 1st world problem tbh hahaha otherwise its a well made app and easy to use!!,5,0,8.93.1,2025-10-03 14:52:53,,,8.93.1,PayPal,the only thing I dont like is that you cant see the history of payments with someone when you go to pay them this would make paying them easier as I could reference their history as I go to pay. as if right now I have to go to my history to reference what I have been paying. which is a 1st world problem tbh hahaha otherwise its a well made app and easy to use!!,363,Positive,False
d3e01fca-81fd-4d79-a773-8aa09a5fda31,Daniela Catania,https://play-lh.googleusercontent.com/a-/ALV-UjWMQSjQ7zicmeQYNZ34-dMUGQL0FsI-RVrrNEbgwyfkiDyGTR7nKQ,It's so easy to pay for things online securely as well as businesses using PayPal!,5,0,8.93.1,2025-10-03 14:45:44,,,8.93.1,PayPal,Its so easy to pay for things online securely as well as businesses using PayPal!,81,Positive,False
06fdd968-f724-4c3c-b2c4-d8522052dff3,Happy Camper Sandy,https://play-lh.googleusercontent.com/a-/ALV-UjUcKsUnZsXmysykKeAGBNOai4VD-hpOHQiaXfB5pt2kVBwJaHTN,"Sending $ to pay for something to a business like a farm is ok once set up. But if I sent money to an individual's inactive account they can't access, they will not remove it and you have to jump threw hoops to get your money back. paypal can't help removing acct with that personal permission. REMOVE that account - the owner said he can't access any money at all to get his money. What a pain in the A**! No I will not use Paypal very much. Not user friendly!!",1,0,8.93.1,2025-10-03 14:26:06,,,8.93.1,PayPal,"Sending to pay for something to a business like a farm is ok once set up. But if I sent money to an individuals inactive account they cant access, they will not remove it and you have to jump threw hoops to get your money back. paypal cant help removing acct with that personal permission. REMOVE that account the owner said he cant access any money at all to get his money. What a pain in the A! No I will not use Paypal very much. Not user friendly!!",452,Positive,False
